"formulaId","molecularFormula","adduct","rank.x","siriusScoreNormalized","siriusScore","isotopeScore","treeScore","xcms_fts","inchiKey","smiles","structureName","xlogP","rank.y","csiScore","tanimotoSimilarity","mcesDistToTopHit","sirius_fts","rank"
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","YPHDMWLZRDJBET","CC(=O)N1CCC2=CC=CC=C2C1C3=C(N(C(=S)N(C3=O)C)C)O","5-(2-acetyl-1,2,3,4-tetrahydroisoquinolin-1-yl)-6-hydroxy-1,3-dimethyl-2-sulfanylidene-1,2,3,4-tetrahydropyrimidin-4-one",0.9,15,-679.876800201742,0.171052631578947,NA,"844251885107764833",NA
"844251925175951048","C14H20FN3O4S","[M + H]+",2,0.0138224447556803,90.9574529765356,5.45906428569032,85.4983886908453,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951049","C14H21N2O6S","[M + H]+",3,2.49983745116929e-09,75.4318744262726,4.76799781812012,70.6638766081525,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951050","C14H16F3N4O3","[M + H]+",4,1.79843614982322e-09,75.1025661976626,1.73938614059127,73.3631800570713,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951051","C15H13F2N7O","[M + H]+",5,1.55887624102568e-11,70.3544437334183,3.1761022607851,67.1783414726332,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951052","C16H19N3O4Si","[M + H]+",6,1.39902588836976e-12,67.943669637485,2.58964997262234,65.3540196648627,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951053","C13H20FN3O5Si","[M + H]+",7,4.28856701103004e-13,66.7612609911449,4.51580453367587,62.2454564574691,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951054","C14H17F2N3O5","[M + H]+",8,2.43863558894579e-13,66.1967470421131,3.13046611077232,63.0662809313407,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951055","C9H15N9O6","[M + H]+",9,4.18707127675843e-14,64.4347247613145,0.816668259396427,63.6180565019181,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251925175951056","C11H18F3N3O6","[M + H]+",10,3.10493522215183e-14,64.1357161038112,1.61227822680961,62.5234378770016,"3",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764833",NA
"844251905513053815","C17H19N3O3S","[M + H]+",1,0.919549074232922,89.4490872132705,4.70053769116473,84.7485495221057,"4","SUBDBMMJDZJVOS","CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC","6-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",2.6206226,1,-5.66663047543412,0.983739837398374,0,"844251885107764834",NA
